student_id,family,split,domain_id,budget,action,error,adaptation_seconds
hrnet_w48,hrnet,validation,front_high_clear_blur,0,original,0.017417149892506107,0.0
hrnet_w48,hrnet,validation,front_high_clear_sharp,0,original,0.015090968162088325,0.0
hrnet_w48,hrnet,validation,front_high_occluded_blur,0,original,0.03380366554944757,0.0
hrnet_w48,hrnet,validation,front_high_occluded_sharp,0,original,0.02082205883446732,0.0
hrnet_w48,hrnet,validation,front_low_clear_blur,0,original,0.02345361731133839,0.0
hrnet_w48,hrnet,validation,front_low_clear_sharp,0,original,0.020986090433229986,0.0
hrnet_w48,hrnet,validation,front_low_occluded_blur,0,original,0.03228239977982862,0.0
hrnet_w48,hrnet,validation,front_low_occluded_sharp,0,original,0.02698223226683473,0.0
hrnet_w48,hrnet,validation,oblique_high_clear_blur,0,original,0.016944242201020875,0.0
hrnet_w48,hrnet,validation,oblique_high_clear_sharp,0,original,0.014308895394118337,0.0
hrnet_w48,hrnet,validation,oblique_high_occluded_blur,0,original,0.016845428470671244,0.0
hrnet_w48,hrnet,validation,oblique_high_occluded_sharp,0,original,0.014184959528231608,0.0
hrnet_w48,hrnet,validation,oblique_low_clear_blur,0,original,0.034571225949497277,0.0
hrnet_w48,hrnet,validation,oblique_low_clear_sharp,0,original,0.023354805012392007,0.0
hrnet_w48,hrnet,validation,oblique_low_occluded_blur,0,original,0.0292097934193176,0.0
hrnet_w48,hrnet,validation,oblique_low_occluded_sharp,0,original,0.021060586045391544,0.0
hrnet_w48,hrnet,validation,side_high_clear_blur,0,original,0.02297047018881924,0.0
hrnet_w48,hrnet,validation,side_high_clear_sharp,0,original,0.018479610999977355,0.0
hrnet_w48,hrnet,validation,side_high_occluded_blur,0,original,0.02456775926753358,0.0
hrnet_w48,hrnet,validation,side_high_occluded_sharp,0,original,0.01540472290899571,0.0
hrnet_w48,hrnet,validation,side_low_clear_blur,0,original,0.06547315755988387,0.0
hrnet_w48,hrnet,validation,side_low_clear_sharp,0,original,0.027992626289365267,0.0
hrnet_w48,hrnet,validation,side_low_occluded_blur,0,original,0.08806325792211295,0.0
hrnet_w48,hrnet,validation,side_low_occluded_sharp,0,original,0.028635288110558897,0.0
hrnet_w48,hrnet,validation,front_high_clear_blur,0,probe,0.017411408491854907,1.766345201060176
hrnet_w48,hrnet,validation,front_high_clear_sharp,0,probe,0.015087575488413257,1.766345201060176
hrnet_w48,hrnet,validation,front_high_occluded_blur,0,probe,0.03380366554944757,1.766345201060176
hrnet_w48,hrnet,validation,front_high_occluded_sharp,0,probe,0.020817585681722234,1.766345201060176
hrnet_w48,hrnet,validation,front_low_clear_blur,0,probe,0.023454603183370108,1.766345201060176
hrnet_w48,hrnet,validation,front_low_clear_sharp,0,probe,0.020979454734229283,1.766345201060176
hrnet_w48,hrnet,validation,front_low_occluded_blur,0,probe,0.03228236131620323,1.766345201060176
hrnet_w48,hrnet,validation,front_low_occluded_sharp,0,probe,0.02698223226683473,1.766345201060176
hrnet_w48,hrnet,validation,oblique_high_clear_blur,0,probe,0.016940801974439246,1.766345201060176
hrnet_w48,hrnet,validation,oblique_high_clear_sharp,0,probe,0.014300294754356162,1.766345201060176
hrnet_w48,hrnet,validation,oblique_high_occluded_blur,0,probe,0.016845428470671244,1.766345201060176
hrnet_w48,hrnet,validation,oblique_high_occluded_sharp,0,probe,0.014184959528231608,1.766345201060176
hrnet_w48,hrnet,validation,oblique_low_clear_blur,0,probe,0.034629520324741085,1.766345201060176
hrnet_w48,hrnet,validation,oblique_low_clear_sharp,0,probe,0.023349859321107246,1.766345201060176
hrnet_w48,hrnet,validation,oblique_low_occluded_blur,0,probe,0.029234552841818726,1.766345201060176
hrnet_w48,hrnet,validation,oblique_low_occluded_sharp,0,probe,0.021029074692726288,1.766345201060176
hrnet_w48,hrnet,validation,side_high_clear_blur,0,probe,0.02300066643968788,1.766345201060176
hrnet_w48,hrnet,validation,side_high_clear_sharp,0,probe,0.01848987153846819,1.766345201060176
hrnet_w48,hrnet,validation,side_high_occluded_blur,0,probe,0.02454681452860856,1.766345201060176
hrnet_w48,hrnet,validation,side_high_occluded_sharp,0,probe,0.01540652907824151,1.766345201060176
hrnet_w48,hrnet,validation,side_low_clear_blur,0,probe,0.06550062700790538,1.766345201060176
hrnet_w48,hrnet,validation,side_low_clear_sharp,0,probe,0.028021888321250316,1.766345201060176
hrnet_w48,hrnet,validation,side_low_occluded_blur,0,probe,0.08806325792211295,1.766345201060176
hrnet_w48,hrnet,validation,side_low_occluded_sharp,0,probe,0.028645489479318754,1.766345201060176
hrnet_w48,hrnet,validation,front_high_clear_blur,25,replay,0.0174163999541437,4.360339156817645
hrnet_w48,hrnet,validation,front_high_clear_sharp,25,replay,0.015091910556163157,4.360339156817645
hrnet_w48,hrnet,validation,front_high_occluded_blur,25,replay,0.03374679731151381,4.360339156817645
hrnet_w48,hrnet,validation,front_high_occluded_sharp,25,replay,0.020843967736817327,4.360339156817645
hrnet_w48,hrnet,validation,front_low_clear_blur,25,replay,0.02345098237761327,4.360339156817645
hrnet_w48,hrnet,validation,front_low_clear_sharp,25,replay,0.020976253132260064,4.360339156817645
hrnet_w48,hrnet,validation,front_low_occluded_blur,25,replay,0.032260664097240176,4.360339156817645
hrnet_w48,hrnet,validation,front_low_occluded_sharp,25,replay,0.026977741751066563,4.360339156817645
hrnet_w48,hrnet,validation,oblique_high_clear_blur,25,replay,0.01694336230220627,4.360339156817645
hrnet_w48,hrnet,validation,oblique_high_clear_sharp,25,replay,0.014304578022559942,4.360339156817645
hrnet_w48,hrnet,validation,oblique_high_occluded_blur,25,replay,0.016845428470671244,4.360339156817645
hrnet_w48,hrnet,validation,oblique_high_occluded_sharp,25,replay,0.014197318006263351,4.360339156817645
hrnet_w48,hrnet,validation,oblique_low_clear_blur,25,replay,0.03457688185858767,4.360339156817645
hrnet_w48,hrnet,validation,oblique_low_clear_sharp,25,replay,0.02335284392658038,4.360339156817645
hrnet_w48,hrnet,validation,oblique_low_occluded_blur,25,replay,0.029234122907114836,4.360339156817645
hrnet_w48,hrnet,validation,oblique_low_occluded_sharp,25,replay,0.0210437415401436,4.360339156817645
hrnet_w48,hrnet,validation,side_high_clear_blur,25,replay,0.02300963892360065,4.360339156817645
hrnet_w48,hrnet,validation,side_high_clear_sharp,25,replay,0.01851285311641662,4.360339156817645
hrnet_w48,hrnet,validation,side_high_occluded_blur,25,replay,0.02457820273830316,4.360339156817645
hrnet_w48,hrnet,validation,side_high_occluded_sharp,25,replay,0.01539863709976284,4.360339156817645
hrnet_w48,hrnet,validation,side_low_clear_blur,25,replay,0.06532218277921542,4.360339156817645
hrnet_w48,hrnet,validation,side_low_clear_sharp,25,replay,0.02803118483696619,4.360339156817645
hrnet_w48,hrnet,validation,side_low_occluded_blur,25,replay,0.08806325792211295,4.360339156817645
hrnet_w48,hrnet,validation,side_low_occluded_sharp,25,replay,0.028669818338044033,4.360339156817645
hrnet_w48,hrnet,validation,front_high_clear_blur,25,balanced,0.01741523969652787,3.864695676136762
hrnet_w48,hrnet,validation,front_high_clear_sharp,25,balanced,0.015087773403694668,3.864695676136762
hrnet_w48,hrnet,validation,front_high_occluded_blur,25,balanced,0.03379796391050753,3.864695676136762
hrnet_w48,hrnet,validation,front_high_occluded_sharp,25,balanced,0.02082977782786142,3.864695676136762
hrnet_w48,hrnet,validation,front_low_clear_blur,25,balanced,0.023457834623595686,3.864695676136762
hrnet_w48,hrnet,validation,front_low_clear_sharp,25,balanced,0.020980406560196053,3.864695676136762
hrnet_w48,hrnet,validation,front_low_occluded_blur,25,balanced,0.03225578233087975,3.864695676136762
hrnet_w48,hrnet,validation,front_low_occluded_sharp,25,balanced,0.026993562065798435,3.864695676136762
hrnet_w48,hrnet,validation,oblique_high_clear_blur,25,balanced,0.01693484423539588,3.864695676136762
hrnet_w48,hrnet,validation,oblique_high_clear_sharp,25,balanced,0.014299906542850582,3.864695676136762
hrnet_w48,hrnet,validation,oblique_high_occluded_blur,25,balanced,0.016845428470671244,3.864695676136762
hrnet_w48,hrnet,validation,oblique_high_occluded_sharp,25,balanced,0.014184959528231608,3.864695676136762
hrnet_w48,hrnet,validation,oblique_low_clear_blur,25,balanced,0.03458817211872045,3.864695676136762
hrnet_w48,hrnet,validation,oblique_low_clear_sharp,25,balanced,0.023347898235295622,3.864695676136762
hrnet_w48,hrnet,validation,oblique_low_occluded_blur,25,balanced,0.029243207443008658,3.864695676136762
hrnet_w48,hrnet,validation,oblique_low_occluded_sharp,25,balanced,0.0210437415401436,3.864695676136762
hrnet_w48,hrnet,validation,side_high_clear_blur,25,balanced,0.022989394158445302,3.864695676136762
hrnet_w48,hrnet,validation,side_high_clear_sharp,25,balanced,0.0184709590894453,3.864695676136762
hrnet_w48,hrnet,validation,side_high_occluded_blur,25,balanced,0.02455149059727413,3.864695676136762
hrnet_w48,hrnet,validation,side_high_occluded_sharp,25,balanced,0.01539357627282392,3.864695676136762
hrnet_w48,hrnet,validation,side_low_clear_blur,25,balanced,0.06532218277921542,3.864695676136762
hrnet_w48,hrnet,validation,side_low_clear_sharp,25,balanced,0.028042407519976498,3.864695676136762
hrnet_w48,hrnet,validation,side_low_occluded_blur,25,balanced,0.08806325792211295,3.864695676136762
hrnet_w48,hrnet,validation,side_low_occluded_sharp,25,balanced,0.02867727129372432,3.864695676136762
hrnet_w48,hrnet,validation,front_high_clear_blur,25,blur,0.01741344599284791,4.2138743789400905
hrnet_w48,hrnet,validation,front_high_clear_sharp,25,blur,0.01507661359718894,4.2138743789400905
hrnet_w48,hrnet,validation,front_high_occluded_blur,25,blur,0.03380081408189091,4.2138743789400905
hrnet_w48,hrnet,validation,front_high_occluded_sharp,25,blur,0.02082956257147111,4.2138743789400905
hrnet_w48,hrnet,validation,front_low_clear_blur,25,blur,0.023463322893729946,4.2138743789400905
hrnet_w48,hrnet,validation,front_low_clear_sharp,25,blur,0.020992790347176972,4.2138743789400905
hrnet_w48,hrnet,validation,front_low_occluded_blur,25,blur,0.03227915637143159,4.2138743789400905
hrnet_w48,hrnet,validation,front_low_occluded_sharp,25,blur,0.02698719229561298,4.2138743789400905
hrnet_w48,hrnet,validation,oblique_high_clear_blur,25,blur,0.016937198943819773,4.2138743789400905
hrnet_w48,hrnet,validation,oblique_high_clear_sharp,25,blur,0.01430276467187195,4.2138743789400905
hrnet_w48,hrnet,validation,oblique_high_occluded_blur,25,blur,0.016845428470671244,4.2138743789400905
hrnet_w48,hrnet,validation,oblique_high_occluded_sharp,25,blur,0.014184959528231608,4.2138743789400905
hrnet_w48,hrnet,validation,oblique_low_clear_blur,25,blur,0.03458817211872045,4.2138743789400905
hrnet_w48,hrnet,validation,oblique_low_clear_sharp,25,blur,0.02335284392658038,4.2138743789400905
hrnet_w48,hrnet,validation,oblique_low_occluded_blur,25,blur,0.029243207443008658,4.2138743789400905
hrnet_w48,hrnet,validation,oblique_low_occluded_sharp,25,blur,0.0210437415401436,4.2138743789400905
hrnet_w48,hrnet,validation,side_high_clear_blur,25,blur,0.022980958206521823,4.2138743789400905
hrnet_w48,hrnet,validation,side_high_clear_sharp,25,blur,0.018459851653426593,4.2138743789400905
hrnet_w48,hrnet,validation,side_high_occluded_blur,25,blur,0.02455957905878891,4.2138743789400905
