seq,frame_num,cam_view,gait_event,dataset,gait_pat,bbox,vid_info,id,url,youtube_video_id
aug-gp4H7Z2Vvn0_clip-02-w02,125,left side,,Abnormal Gait,normal,"{'top': 165.50341796875, 'left': 95.23473358154297, 'height': 143.3939208984375, 'width': 35.77084732055664}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",gp4H7Z2Vvn0_clip-02,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,gp4H7Z2Vvn0
aug-gp4H7Z2Vvn0_clip-02-w02,126,left side,,Abnormal Gait,normal,"{'top': 165.50341796875, 'left': 95.23473358154297, 'height': 142.6270294189453, 'width': 33.556148529052734}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",gp4H7Z2Vvn0_clip-02,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,gp4H7Z2Vvn0
aug-gp4H7Z2Vvn0_clip-02-w02,127,left side,,Abnormal Gait,normal,"{'top': 165.38282775878906, 'left': 95.23473358154297, 'height': 142.6270294189453, 'width': 33.43879699707031}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",gp4H7Z2Vvn0_clip-02,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,gp4H7Z2Vvn0
aug-gp4H7Z2Vvn0_clip-02-w02,128,left side,,Abnormal Gait,normal,"{'top': 164.97166442871094, 'left': 94.20440673828125, 'height': 143.3939208984375, 'width': 33.43879699707031}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",gp4H7Z2Vvn0_clip-02,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,gp4H7Z2Vvn0
aug-gp4H7Z2Vvn0_clip-02-w02,129,left side,,Abnormal Gait,normal,"{'top': 164.97166442871094, 'left': 91.61338806152344, 'height': 142.8583221435547, 'width': 33.556148529052734}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",gp4H7Z2Vvn0_clip-02,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,gp4H7Z2Vvn0
aug-gp4H7Z2Vvn0_clip-02-w02,130,left side,,Abnormal Gait,normal,"{'top': 164.97166442871094, 'left': 85.35699462890625, 'height': 143.23291015625, 'width': 40.09928512573242}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",gp4H7Z2Vvn0_clip-02,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,gp4H7Z2Vvn0
aug-gp4H7Z2Vvn0_clip-02-w02,131,left side,,Abnormal Gait,normal,"{'top': 166.40089416503906, 'left': 84.50907135009766, 'height': 143.23291015625, 'width': 41.027854919433594}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",gp4H7Z2Vvn0_clip-02,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,gp4H7Z2Vvn0
aug-gp4H7Z2Vvn0_clip-02-w02,132,left side,,Abnormal Gait,normal,"{'top': 166.43739318847656, 'left': 68.78594207763672, 'height': 142.8583221435547, 'width': 58.22894287109375}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",gp4H7Z2Vvn0_clip-02,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,gp4H7Z2Vvn0
aug-gp4H7Z2Vvn0_clip-02-w02,133,left side,,Abnormal Gait,normal,"{'top': 167.72549438476562, 'left': 64.27272033691406, 'height': 142.14634704589844, 'width': 61.569583892822266}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",gp4H7Z2Vvn0_clip-02,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,gp4H7Z2Vvn0
aug-gp4H7Z2Vvn0_clip-02-w02,134,left side,,Abnormal Gait,normal,"{'top': 167.9005584716797, 'left': 61.90114212036133, 'height': 141.71768188476562, 'width': 62.915199279785156}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",gp4H7Z2Vvn0_clip-02,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,gp4H7Z2Vvn0
aug-gp4H7Z2Vvn0_clip-02-w02,135,left side,,Abnormal Gait,normal,"{'top': 167.9336395263672, 'left': 61.90114212036133, 'height': 141.71768188476562, 'width': 62.915199279785156}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",gp4H7Z2Vvn0_clip-02,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,gp4H7Z2Vvn0
aug-gp4H7Z2Vvn0_clip-02-w02,136,left side,,Abnormal Gait,normal,"{'top': 168.02639770507812, 'left': 61.90114212036133, 'height': 141.71768188476562, 'width': 61.569583892822266}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",gp4H7Z2Vvn0_clip-02,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,gp4H7Z2Vvn0
aug-gp4H7Z2Vvn0_clip-02-w02,137,left side,,Abnormal Gait,normal,"{'top': 168.14788818359375, 'left': 60.381282806396484, 'height': 142.14634704589844, 'width': 54.61588668823242}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",gp4H7Z2Vvn0_clip-02,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,gp4H7Z2Vvn0
aug-gp4H7Z2Vvn0_clip-02-w02,138,left side,,Abnormal Gait,normal,"{'top': 168.14788818359375, 'left': 59.72926330566406, 'height': 143.88243103027344, 'width': 54.61588668823242}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",gp4H7Z2Vvn0_clip-02,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,gp4H7Z2Vvn0
aug-gp4H7Z2Vvn0_clip-02-w02,139,left side,,Abnormal Gait,normal,"{'top': 167.9336395263672, 'left': 59.72926330566406, 'height': 143.88243103027344, 'width': 53.01996612548828}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",gp4H7Z2Vvn0_clip-02,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,gp4H7Z2Vvn0
aug-gp4H7Z2Vvn0_clip-02-w02,140,left side,,Abnormal Gait,normal,"{'top': 167.58151245117188, 'left': 56.94731903076172, 'height': 143.35401916503906, 'width': 53.01996612548828}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",gp4H7Z2Vvn0_clip-02,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,gp4H7Z2Vvn0
aug-gp4H7Z2Vvn0_clip-02-w02,141,left side,,Abnormal Gait,normal,"{'top': 167.23440551757812, 'left': 56.753570556640625, 'height': 143.88243103027344, 'width': 48.64521789550781}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",gp4H7Z2Vvn0_clip-02,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,gp4H7Z2Vvn0
aug-gp4H7Z2Vvn0_clip-02-w02,142,left side,,Abnormal Gait,normal,"{'top': 166.5311737060547, 'left': 52.10590362548828, 'height': 144.402587890625, 'width': 38.800926208496094}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",gp4H7Z2Vvn0_clip-02,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,gp4H7Z2Vvn0
aug-gp4H7Z2Vvn0_clip-02-w02,143,left side,,Abnormal Gait,normal,"{'top': 166.26150512695312, 'left': 51.636932373046875, 'height': 145.18016052246094, 'width': 38.740455627441406}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",gp4H7Z2Vvn0_clip-02,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,gp4H7Z2Vvn0
aug-gp4H7Z2Vvn0_clip-02-w02,144,left side,,Abnormal Gait,normal,"{'top': 166.26150512695312, 'left': 48.27647399902344, 'height': 146.3828125, 'width': 35.90512466430664}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",gp4H7Z2Vvn0_clip-02,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,gp4H7Z2Vvn0
aug-gp4H7Z2Vvn0_clip-02-w02,145,left side,,Abnormal Gait,normal,"{'top': 165.07083129882812, 'left': 46.37363052368164, 'height': 151.60630798339844, 'width': 35.90512466430664}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",gp4H7Z2Vvn0_clip-02,https://www.youtube.com/watch?v=gp4H7Z2Vvn0,gp4H7Z2Vvn0
