total_loss,jepa_loss,vicreg_loss,vicreg_invariance,vicreg_variance,vicreg_covariance,group_compactness,group_separation,batch_min_centroid_distance,global_mask_fraction,eligible_mask_fraction,ema_momentum,stage,stage_name,added_condition,active_conditions,epoch_in_stage,optimizer_updates,learning_rate,feature_std,mean_pair_cosine,minimum_centroid_distance,mean_centroid_distance,normal_anchor_cosine
12.948686281840006,11.778436978658041,23.404984792073567,2.7490862521517556e-05,0.9360530376434326,0.0029715942218899727,0.0,0.0,,0.20517676767676765,0.5742855309817095,0.9990000050882403,0,normal_only,normal,normal,1,3,0.001,0.3210495114326477,0.7070760726928711,,,
9.15710417429606,8.02166255315145,22.708831787109375,2.281010044195379e-05,0.907766580581665,0.01409725472331047,0.0,0.0,,0.20770202020202022,0.5811941061652358,0.9990000508815834,0,normal_only,normal,normal,2,6,0.0009999861696795083,0.3210022449493408,0.7074975967407227,,,
7.539840539296468,6.467664082845052,21.4435297648112,2.0783823856618255e-05,0.8526394963264465,0.12702334423859915,0.0,0.0,,0.2051767676767677,0.5742855309817098,0.9990001516220167,0,normal_only,normal,normal,3,9,0.0009999446802482555,0.32095226645469666,0.7080962657928467,,,
5.112085660298665,4.1041894753774,20.15791956583659,5.7722852943697944e-05,0.7798894246419271,0.6592403501272202,0.0,0.0,,0.20643939393939395,0.5777205230496453,0.9990003072984686,0,normal_only,normal,normal,4,12,0.0009998755362967387,0.32095250487327576,0.7087545394897461,,,
4.54598331451416,3.575278361638387,19.41409428914388,4.6506519235360123e-05,0.6851647694905599,2.283812701702118,0.0,0.0,,0.2089646464646465,0.5846428043735225,0.9990005178938294,0,normal_only,normal,normal,5,15,0.0009997787454752217,0.32102927565574646,0.7093873620033264,,,
4.013280153274536,3.074400027592977,18.77760124206543,5.992193352237033e-05,0.653416375319163,2.440694729487101,0.0,0.0,,0.20770202020202022,0.5812260871593878,0.9990007833849535,0,normal_only,normal,normal,6,18,0.0009996543184928894,0.32116997241973877,0.7099839448928833,,,
3.6557934284210205,2.651102066040039,20.093828837076824,9.242321781736489e-05,0.7571040789286295,1.1639159321784973,0.0,0.0,,0.2051767676767677,0.5743132348824188,0.9990011037426619,0,normal_only,normal,normal,7,21,0.000999502269116662,0.32137182354927063,0.7105275988578796,,,
3.292749563852946,2.3886555830637612,18.081880569458008,7.519802238675766e-05,0.6572228670120239,1.6494286457697551,0.0,0.0,,0.20707070707070707,0.579456925780764,0.9990014789317456,0,normal_only,normal,normal,8,24,0.0009993226141696726,0.3216589391231537,0.7109653353691101,,,
3.155559778213501,2.1712319453557334,19.686557133992512,0.0001149316400794002,0.668265183766683,2.977055092652639,0.0,0.0,,0.20959595959595959,0.5864344204927212,0.9990019089109695,0,normal_only,normal,normal,9,27,0.0009991153735294047,0.32201266288757324,0.7113049626350403,,,
3.1929710706075034,2.2370001872380576,19.11941909790039,0.00013652481932998248,0.6423444747924805,3.057395060857137,0.0,0.0,,0.20643939393939395,0.5777205230496455,0.9990023936330764,0,normal_only,normal,normal,10,30,0.0009988805701254945,0.32239973545074463,0.7116151452064514,,,
3.0090474287668862,2.076803684234619,18.644874572753906,7.814175933162915e-05,0.6663962205251058,1.9830154180526733,0.0,0.0,,0.2051767676767677,0.574368448270499,0.9990029330447929,0,normal_only,normal,normal,11,33,0.0009986182299371925,0.32276326417922974,0.7120121121406555,,,
2.9418304761250815,1.943629781405131,19.96401532491048,0.00012489070589557136,0.7380023201306661,1.5108349819978077,0.0,0.0,,0.2089646464646465,0.5846428043735225,0.9990035270868346,0,normal_only,normal,normal,12,36,0.0009983283819904897,0.3231106102466583,0.7124695181846619,,,
2.831765333811442,1.9071921110153198,18.491464614868164,9.536931490098748e-05,0.6563500364621481,2.080328901608785,0.0,0.0,,0.20643939393939395,0.5777482269503547,0.999004175693913,0,normal_only,normal,normal,13,39,0.0009980110583549062,0.32348811626434326,0.7129004597663879,,,
2.6319395701090493,1.694201111793518,18.75476900736491,4.648808559674459e-05,0.7004499634106954,1.24235733350118,0.0,0.0,,0.20770202020202022,0.5812260871593878,0.999004878794743,0,normal_only,normal,normal,14,42,0.0009976662941399426,0.3239268362522125,0.713240385055542,,,
2.528621037801107,1.6024459600448608,18.523500442504883,2.9739766735777568e-05,0.6603541374206543,2.013903856277466,0.0,0.0,,0.2089646464646465,0.5847074468085106,0.9990056363120497,0,normal_only,normal,normal,15,45,0.0009972941274911953,0.3244227170944214,0.7135003805160522,,,
2.6005475521087646,1.6292825937271118,19.4252986907959,9.794928337214515e-05,0.5821710228919983,4.868573904037476,0.0,0.0,,0.20517676767676765,0.5743501734166978,0.9990064481625782,0,normal_only,normal,normal,16,48,0.0009968945995861367,0.32496365904808044,0.7136822938919067,,,
2.4239807526270547,1.4829933245976765,18.819747924804688,9.198707205844887e-05,0.6606964667638143,2.300037980079651,0.0,0.0,,0.20517676767676765,0.5743038058355108,0.9990073142571018,0,normal_only,normal,normal,17,51,0.000996467754629559,0.32546451687812805,0.7139424681663513,,,
2.6185847918192544,1.6933685541152954,18.50432523091634,9.358134593639988e-05,0.6646441618601481,1.8858830134073894,0.0,0.0,,0.20770202020202022,0.5812260871593878,0.9990082345004315,0,normal_only,normal,normal,18,54,0.000996013639848682,0.3259059488773346,0.7143111824989319,,,
2.4346279303232827,1.48444398244222,19.003679275512695,0.00011715895137361561,0.6776482264200846,2.059544881184896,0.0,0.0,,0.20517676767676765,0.5743038058355108,0.9990092087914283,0,normal_only,normal,normal,19,57,0.0009955323054879298,0.3263396918773651,0.7146959900856018,,,
2.566264549891154,1.642422040303548,18.476848602294922,0.00016097823754535057,0.6884613434473673,1.261289914449056,0.0,0.0,,0.2051767676767677,0.574336467276347,0.9990102370230122,0,normal_only,normal,normal,20,60,0.00099502380480337,0.3268120586872101,0.7150152325630188,,,
2.3557660579681396,1.4110033909479778,18.895252863566082,0.0001980634388019098,0.7167989214261373,0.9703283707300822,0.0,0.0,,0.20643939393939395,0.5777482269503547,0.9990113190821748,0,normal_only,normal,normal,21,63,0.000994488194056822,0.32732245326042175,0.7152854204177856,,,
2.621546983718872,1.542330304781596,21.584332784016926,3.51114576915279e-05,0.8427366614341736,0.515037579491036,0.0,0.0,,0.20770202020202022,0.5812260871593878,0.9990124548499922,0,normal_only,normal,normal,22,66,0.0009939255325096322,0.32790806889533997,0.7154645919799805,,,
2.530056635538737,1.5437337160110474,19.726458231608074,7.627313728638303e-05,0.5754464467366537,5.338389277458191,0.0,0.0,,0.2051767676767677,0.5743132348824189,0.9990136442016372,0,normal_only,normal,normal,23,69,0.0009933358824161167,0.3285769522190094,0.7155241370201111,,,
2.56955885887146,1.5079269011815388,21.23263931274414,4.731053801757904e-05,0.8043306867281595,1.123188575244664,0.0,0.0,,0.20643939393939395,0.5777482269503547,0.999014887006394,0,normal_only,normal,normal,24,72,0.000992719309016674,0.3292861878871918,0.7155251502990723,,,
2.6441099643707275,1.7282545963923137,18.317107518513996,2.281664728798205e-05,0.6783887346585592,1.3568189144134521,0.0,0.0,,0.20770202020202022,0.5811941061652358,0.9990161831276714,0,normal_only,normal,normal,25,75,0.0009920758805305654,0.3299952745437622,0.7155420184135437,,,
2.4560256004333496,1.5518252452214558,18.084007263183594,4.614942433060302e-05,0.6739295125007629,1.2346156636873882,0.0,0.0,,0.20959595959595959,0.5863377970635809,0.9990175324230192,0,normal_only,normal,normal,26,78,0.0009914056681483686,0.33064958453178406,0.7156603932380676,,,
2.3403929074605307,1.40932301680247,18.621397654215496,0.00015726680248917546,0.6646901369094849,2.0002115766207376,0.0,0.0,,0.20707070707070707,0.5794432196404131,0.9990189347441417,0,normal_only,normal,normal,27,81,0.0009907087460240998,0.33126720786094666,0.7158536314964294,,,
2.3831377029418945,1.4468927383422852,18.724899927775066,0.0001558989849096785,0.6859678626060486,1.5718054175376892,0.0,0.0,,0.2051767676767677,0.5742855309817095,0.9990203899369172,0,normal_only,normal,normal,28,84,0.00098998519126701,0.3318996727466583,0.7160468697547913,,,
2.3187524477640786,1.3876583973566692,18.62187957763672,7.915273393640139e-05,0.626447598139445,2.958710789680481,0.0,0.0,,0.2051767676767677,0.574368448270499,0.9990218978414118,0,normal_only,normal,normal,29,87,0.0009892350839330521,0.3325624167919159,0.7162157893180847,,,
2.2529619534810386,1.3597087462743123,17.8650639851888,2.3562161610849824e-05,0.6093560457229614,2.6305736700693765,0.0,0.0,,0.20707070707070707,0.579443219640413,0.9990234582918988,0,normal_only,normal,normal,30,90,0.0009884585070160255,0.3332608640193939,0.716334342956543,,,
2.174687703450521,1.2865364948908489,17.763023376464844,3.9903506300712856e-05,0.6048453648885092,2.640891750653585,0.0,0.0,,0.20707070707070707,0.5794292218800549,0.999025071116876,0,normal_only,normal,normal,31,93,0.0009876555464383907,0.33400067687034607,0.7163816094398499,,,
2.3525496323903403,1.3287223776181538,20.476544698079426,7.810978119474991e-05,0.7501052419344584,1.721960347960703,0.0,0.0,,0.2089646464646465,0.5846428043735226,0.9990267361390858,0,normal_only,normal,normal,32,96,0.0009868262910417652,0.3347780704498291,0.7163587808609009,,,
2.147920767466227,1.2575759092966716,17.80689811706543,6.910673679764538e-05,0.6312675674756368,2.0234820445378623,0.0,0.0,,0.20643939393939395,0.5777205230496453,0.9990284531755328,0,normal_only,normal,normal,33,99,0.000985970832577092,0.3355537950992584,0.7163351774215698,,,
2.127681255340576,1.2339870134989421,17.873886108398438,5.7012628531083465e-05,0.6179688771565756,2.423238515853882,0.0,0.0,,0.20643939393939395,0.5777205230496453,0.999030222037506,0,normal_only,normal,normal,34,102,0.000985089265694489,0.3363492488861084,0.7162588834762573,,,
