student_id,family,split,domain_id,budget,action,error,adaptation_seconds
rtmpose_m,rtmpose,train,front_high_clear_blur,0,original,0.02160281528243615,0.0
rtmpose_m,rtmpose,train,front_high_clear_sharp,0,original,0.019594505180293022,0.0
rtmpose_m,rtmpose,train,front_high_occluded_blur,0,original,0.08686727024001702,0.0
rtmpose_m,rtmpose,train,front_high_occluded_sharp,0,original,0.06380795447580087,0.0
rtmpose_m,rtmpose,train,front_low_clear_blur,0,original,0.1203982494498806,0.0
rtmpose_m,rtmpose,train,front_low_clear_sharp,0,original,0.04121330388504642,0.0
rtmpose_m,rtmpose,train,front_low_occluded_blur,0,original,0.14413662021213516,0.0
rtmpose_m,rtmpose,train,front_low_occluded_sharp,0,original,0.14103880346017725,0.0
rtmpose_m,rtmpose,train,oblique_high_clear_blur,0,original,0.020818282736059023,0.0
rtmpose_m,rtmpose,train,oblique_high_clear_sharp,0,original,0.018229281412937923,0.0
rtmpose_m,rtmpose,train,oblique_high_occluded_blur,0,original,0.024065370630477475,0.0
rtmpose_m,rtmpose,train,oblique_high_occluded_sharp,0,original,0.022386045275226654,0.0
rtmpose_m,rtmpose,train,oblique_low_clear_blur,0,original,0.043264469869759195,0.0
rtmpose_m,rtmpose,train,oblique_low_clear_sharp,0,original,0.024911930551655612,0.0
rtmpose_m,rtmpose,train,oblique_low_occluded_blur,0,original,0.049032702966113235,0.0
rtmpose_m,rtmpose,train,oblique_low_occluded_sharp,0,original,0.02818337556085082,0.0
rtmpose_m,rtmpose,train,side_high_clear_blur,0,original,0.024754622011704936,0.0
rtmpose_m,rtmpose,train,side_high_clear_sharp,0,original,0.021715612737021623,0.0
rtmpose_m,rtmpose,train,side_high_occluded_blur,0,original,0.033807304622239576,0.0
rtmpose_m,rtmpose,train,side_high_occluded_sharp,0,original,0.02119444371262276,0.0
rtmpose_m,rtmpose,train,side_low_clear_blur,0,original,0.12590786154114142,0.0
rtmpose_m,rtmpose,train,side_low_clear_sharp,0,original,0.038898983598527795,0.0
rtmpose_m,rtmpose,train,side_low_occluded_blur,0,original,0.24936908408913383,0.0
rtmpose_m,rtmpose,train,side_low_occluded_sharp,0,original,0.10063315114600635,0.0
rtmpose_m,rtmpose,train,front_high_clear_blur,0,probe,0.021208248006470275,9.014240484000766
rtmpose_m,rtmpose,train,front_high_clear_sharp,0,probe,0.0191048114181071,9.014240484000766
rtmpose_m,rtmpose,train,front_high_occluded_blur,0,probe,0.08617500183931294,9.014240484000766
rtmpose_m,rtmpose,train,front_high_occluded_sharp,0,probe,0.062398077298475824,9.014240484000766
rtmpose_m,rtmpose,train,front_low_clear_blur,0,probe,0.11956045925833936,9.014240484000766
rtmpose_m,rtmpose,train,front_low_clear_sharp,0,probe,0.04074678194135152,9.014240484000766
rtmpose_m,rtmpose,train,front_low_occluded_blur,0,probe,0.1437823675789912,9.014240484000766
rtmpose_m,rtmpose,train,front_low_occluded_sharp,0,probe,0.13964184269695304,9.014240484000766
rtmpose_m,rtmpose,train,oblique_high_clear_blur,0,probe,0.020448502162636044,9.014240484000766
rtmpose_m,rtmpose,train,oblique_high_clear_sharp,0,probe,0.017964444715674516,9.014240484000766
rtmpose_m,rtmpose,train,oblique_high_occluded_blur,0,probe,0.023585951661482883,9.014240484000766
