seq,frame_num,cam_view,gait_event,dataset,gait_pat,bbox,vid_info,id,url,youtube_video_id
aug-PAeh4qBwsUk-w00,1,left side,,Abnormal Gait,normal,"{'top': 130.65357971191406, 'left': 775.84033203125, 'height': 384.768798828125, 'width': 125.91472625732422}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",PAeh4qBwsUk,https://www.youtube.com/watch?v=PAeh4qBwsUk,PAeh4qBwsUk
aug-PAeh4qBwsUk-w00,2,left side,,Abnormal Gait,normal,"{'top': 130.5001220703125, 'left': 775.208251953125, 'height': 387.50152587890625, 'width': 124.99443054199219}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",PAeh4qBwsUk,https://www.youtube.com/watch?v=PAeh4qBwsUk,PAeh4qBwsUk
aug-PAeh4qBwsUk-w00,3,left side,,Abnormal Gait,normal,"{'top': 130.34666442871094, 'left': 774.5761108398438, 'height': 390.2342834472656, 'width': 125.05144500732422}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",PAeh4qBwsUk,https://www.youtube.com/watch?v=PAeh4qBwsUk,PAeh4qBwsUk
aug-PAeh4qBwsUk-w00,4,left side,,Abnormal Gait,normal,"{'top': 129.13470458984375, 'left': 773.4269409179688, 'height': 393.5018005371094, 'width': 125.05144500732422}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",PAeh4qBwsUk,https://www.youtube.com/watch?v=PAeh4qBwsUk,PAeh4qBwsUk
aug-PAeh4qBwsUk-w00,5,left side,,Abnormal Gait,normal,"{'top': 129.13470458984375, 'left': 769.44921875, 'height': 393.5018005371094, 'width': 123.51665496826172}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",PAeh4qBwsUk,https://www.youtube.com/watch?v=PAeh4qBwsUk,PAeh4qBwsUk
aug-PAeh4qBwsUk-w00,6,left side,,Abnormal Gait,normal,"{'top': 129.13470458984375, 'left': 768.9930419921875, 'height': 395.6239318847656, 'width': 121.84793853759766}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",PAeh4qBwsUk,https://www.youtube.com/watch?v=PAeh4qBwsUk,PAeh4qBwsUk
aug-PAeh4qBwsUk-w00,7,left side,,Abnormal Gait,normal,"{'top': 129.13470458984375, 'left': 768.87548828125, 'height': 396.27593994140625, 'width': 121.84793853759766}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",PAeh4qBwsUk,https://www.youtube.com/watch?v=PAeh4qBwsUk,PAeh4qBwsUk
aug-PAeh4qBwsUk-w00,8,left side,,Abnormal Gait,normal,"{'top': 129.13470458984375, 'left': 765.7733154296875, 'height': 396.27593994140625, 'width': 121.84793853759766}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",PAeh4qBwsUk,https://www.youtube.com/watch?v=PAeh4qBwsUk,PAeh4qBwsUk
aug-PAeh4qBwsUk-w00,9,left side,,Abnormal Gait,normal,"{'top': 128.63966369628906, 'left': 764.4503784179688, 'height': 400.6458740234375, 'width': 121.84793853759766}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",PAeh4qBwsUk,https://www.youtube.com/watch?v=PAeh4qBwsUk,PAeh4qBwsUk
aug-PAeh4qBwsUk-w00,10,left side,,Abnormal Gait,normal,"{'top': 124.35922241210938, 'left': 762.7240600585938, 'height': 405.2969665527344, 'width': 122.07804107666016}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",PAeh4qBwsUk,https://www.youtube.com/watch?v=PAeh4qBwsUk,PAeh4qBwsUk
