seq,frame_num,cam_view,gait_event,dataset,gait_pat,bbox,vid_info,id,url,youtube_video_id
aug-VL0AOiZt_lg-w00,1,left side,,Abnormal Gait,normal,"{'top': 77.664794921875, 'left': 159.0496368408203, 'height': 1202.335205078125, 'width': 419.68231201171875}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,2,left side,,Abnormal Gait,normal,"{'top': 73.1106948852539, 'left': 171.3292694091797, 'height': 1206.8892822265625, 'width': 372.9271545410156}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,3,left side,,Abnormal Gait,normal,"{'top': 68.55659484863281, 'left': 183.60890197753906, 'height': 1211.443359375, 'width': 326.1719970703125}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,4,left side,,Abnormal Gait,normal,"{'top': 59.7032470703125, 'left': 217.23385620117188, 'height': 1220.2967529296875, 'width': 276.89599609375}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,5,left side,,Abnormal Gait,normal,"{'top': 58.06640625, 'left': 260.3754577636719, 'height': 1221.93359375, 'width': 240.9791259765625}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,6,left side,,Abnormal Gait,normal,"{'top': 58.06640625, 'left': 260.3754577636719, 'height': 1221.93359375, 'width': 240.9791259765625}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,7,left side,,Abnormal Gait,normal,"{'top': 58.06640625, 'left': 260.3754577636719, 'height': 1221.93359375, 'width': 240.9791259765625}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,8,left side,,Abnormal Gait,normal,"{'top': 60.4791259765625, 'left': 243.54446411132812, 'height': 1219.5208740234375, 'width': 288.6205139160156}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,9,left side,,Abnormal Gait,normal,"{'top': 61.86573791503906, 'left': 243.54446411132812, 'height': 1218.13427734375, 'width': 292.62603759765625}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,10,left side,,Abnormal Gait,normal,"{'top': 64.06611633300781, 'left': 243.54446411132812, 'height': 1215.933837890625, 'width': 313.8287353515625}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,11,left side,,Abnormal Gait,normal,"{'top': 69.09083557128906, 'left': 180.67660522460938, 'height': 1210.9091796875, 'width': 446.7037658691406}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,12,left side,,Abnormal Gait,normal,"{'top': 72.47462463378906, 'left': 177.8720245361328, 'height': 1207.525390625, 'width': 398.4776916503906}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,13,left side,,Abnormal Gait,normal,"{'top': 73.14703369140625, 'left': 177.8720245361328, 'height': 1206.85302734375, 'width': 398.4776916503906}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,14,left side,,Abnormal Gait,normal,"{'top': 75.29866027832031, 'left': 62.90119171142578, 'height': 1204.7012939453125, 'width': 534.4364013671875}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,15,left side,,Abnormal Gait,normal,"{'top': 75.29866027832031, 'left': 62.90119171142578, 'height': 1204.7012939453125, 'width': 534.4364013671875}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,16,left side,,Abnormal Gait,normal,"{'top': 75.52980041503906, 'left': 87.95362854003906, 'height': 1204.47021484375, 'width': 446.88616943359375}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,17,left side,,Abnormal Gait,normal,"{'top': 75.72006225585938, 'left': 87.95362854003906, 'height': 1204.2799072265625, 'width': 446.88616943359375}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,18,left side,,Abnormal Gait,normal,"{'top': 75.72006225585938, 'left': 124.8543472290039, 'height': 1204.2799072265625, 'width': 401.53955078125}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,19,left side,,Abnormal Gait,normal,"{'top': 76.15882873535156, 'left': 129.51193237304688, 'height': 1203.8411865234375, 'width': 375.0276184082031}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,20,left side,,Abnormal Gait,normal,"{'top': 76.15882873535156, 'left': 151.71087646484375, 'height': 1203.8411865234375, 'width': 332.9444885253906}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,21,left side,,Abnormal Gait,normal,"{'top': 71.93269348144531, 'left': 208.36309814453125, 'height': 1208.0672607421875, 'width': 263.1748046875}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,22,left side,,Abnormal Gait,normal,"{'top': 71.93269348144531, 'left': 242.47119140625, 'height': 1208.0672607421875, 'width': 263.1748046875}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,23,left side,,Abnormal Gait,normal,"{'top': 72.95509338378906, 'left': 242.47119140625, 'height': 1207.044921875, 'width': 263.1748046875}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,24,left side,,Abnormal Gait,normal,"{'top': 72.95509338378906, 'left': 242.47119140625, 'height': 1207.044921875, 'width': 268.58514404296875}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,25,left side,,Abnormal Gait,normal,"{'top': 72.95509338378906, 'left': 196.41693115234375, 'height': 1207.044921875, 'width': 392.8034362792969}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,26,left side,,Abnormal Gait,normal,"{'top': 73.77033996582031, 'left': 166.60812377929688, 'height': 1206.2296142578125, 'width': 495.106689453125}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,27,left side,,Abnormal Gait,normal,"{'top': 75.05427551269531, 'left': 143.37060546875, 'height': 1204.9456787109375, 'width': 554.7149047851562}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,28,left side,,Abnormal Gait,normal,"{'top': 73.77033996582031, 'left': 109.31964111328125, 'height': 1206.2296142578125, 'width': 610.6803588867188}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,29,left side,,Abnormal Gait,normal,"{'top': 72.87275695800781, 'left': 82.49136352539062, 'height': 1207.127197265625, 'width': 637.5086669921875}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,30,left side,,Abnormal Gait,normal,"{'top': 72.87275695800781, 'left': 49.597190856933594, 'height': 1207.127197265625, 'width': 666.0496215820312}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,31,left side,,Abnormal Gait,normal,"{'top': 71.99696350097656, 'left': 31.73027801513672, 'height': 1208.0030517578125, 'width': 666.0496215820312}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,32,left side,,Abnormal Gait,normal,"{'top': 65.942626953125, 'left': 31.73027801513672, 'height': 1214.057373046875, 'width': 666.0496215820312}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,33,left side,,Abnormal Gait,normal,"{'top': 61.77043151855469, 'left': 31.73027801513672, 'height': 1218.2296142578125, 'width': 629.7986450195312}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,34,left side,,Abnormal Gait,normal,"{'top': 55.515289306640625, 'left': 49.05329895019531, 'height': 1224.4847412109375, 'width': 572.648681640625}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,35,left side,,Abnormal Gait,normal,"{'top': 50.227813720703125, 'left': 68.569091796875, 'height': 1229.772216796875, 'width': 527.8001098632812}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,36,left side,,Abnormal Gait,normal,"{'top': 38.33392333984375, 'left': 97.83421325683594, 'height': 1241.666015625, 'width': 463.8807373046875}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,37,left side,,Abnormal Gait,normal,"{'top': 35.77525329589844, 'left': 127.35906982421875, 'height': 1244.2247314453125, 'width': 397.2160949707031}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,38,left side,,Abnormal Gait,normal,"{'top': 35.42079162597656, 'left': 209.97137451171875, 'height': 1244.5792236328125, 'width': 243.69361877441406}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,39,left side,,Abnormal Gait,normal,"{'top': 35.42079162597656, 'left': 213.07473754882812, 'height': 1244.5792236328125, 'width': 239.21714782714844}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,40,left side,,Abnormal Gait,normal,"{'top': 33.78131103515625, 'left': 213.07473754882812, 'height': 1246.21875, 'width': 239.21714782714844}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,41,left side,,Abnormal Gait,normal,"{'top': 33.659088134765625, 'left': 209.97137451171875, 'height': 1246.3409423828125, 'width': 243.69361877441406}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,42,left side,,Abnormal Gait,normal,"{'top': 33.659088134765625, 'left': 237.3983917236328, 'height': 1246.3409423828125, 'width': 249.10289001464844}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,43,left side,,Abnormal Gait,normal,"{'top': 37.03741455078125, 'left': 194.14340209960938, 'height': 1242.962646484375, 'width': 321.82171630859375}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,44,left side,,Abnormal Gait,normal,"{'top': 40.223663330078125, 'left': 153.36038208007812, 'height': 1239.7763671875, 'width': 432.72320556640625}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,45,left side,,Abnormal Gait,normal,"{'top': 42.79359436035156, 'left': 66.68102264404297, 'height': 1237.2064208984375, 'width': 618.7417602539062}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,46,left side,,Abnormal Gait,normal,"{'top': 44.185760498046875, 'left': 44.906158447265625, 'height': 1235.814208984375, 'width': 646.9269409179688}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,47,left side,,Abnormal Gait,normal,"{'top': 48.102996826171875, 'left': 22.402938842773438, 'height': 1231.89697265625, 'width': 651.5336303710938}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,48,left side,,Abnormal Gait,normal,"{'top': 51.0460205078125, 'left': 0.0, 'height': 1228.9539794921875, 'width': 651.5336303710938}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,49,left side,,Abnormal Gait,normal,"{'top': 53.705108642578125, 'left': 0.0, 'height': 1226.294921875, 'width': 646.9269409179688}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,50,left side,,Abnormal Gait,normal,"{'top': 54.11505126953125, 'left': 0.0, 'height': 1225.885009765625, 'width': 618.4080200195312}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,51,left side,,Abnormal Gait,normal,"{'top': 59.76641845703125, 'left': 4.352119445800781, 'height': 1220.233642578125, 'width': 560.2069702148438}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,52,left side,,Abnormal Gait,normal,"{'top': 63.12969970703125, 'left': 43.894134521484375, 'height': 1216.870361328125, 'width': 454.476806640625}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
aug-VL0AOiZt_lg-w00,53,left side,,Abnormal Gait,normal,"{'top': 63.12969970703125, 'left': 66.5650863647461, 'height': 1216.870361328125, 'width': 411.3575134277344}","{'height': 1280, 'width': 720, 'mime_type': 'video/mp4'}",VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,VL0AOiZt_lg
