seq,frame_num,cam_view,gait_event,dataset,gait_pat,bbox,vid_info,id,url
cllbyvxgt000u3o6l7nwi510j,12094,left side,,Normal Gait,normal,"{'top': 141.0, 'left': 487.0, 'height': 247.0, 'width': 154.0}","{'height': 480, 'width': 854, 'mime_type': 'video/mp4'}",hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4
cllbyvxgt000u3o6l7nwi510j,12095,left side,,Normal Gait,normal,"{'top': 141.0, 'left': 480.8636363636364, 'height': 247.0, 'width': 154.0}","{'height': 480, 'width': 854, 'mime_type': 'video/mp4'}",hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4
cllbyvxgt000u3o6l7nwi510j,12096,left side,,Normal Gait,normal,"{'top': 141.0, 'left': 474.72727272727275, 'height': 247.0, 'width': 154.0}","{'height': 480, 'width': 854, 'mime_type': 'video/mp4'}",hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4
cllbyvxgt000u3o6l7nwi510j,12097,left side,,Normal Gait,normal,"{'top': 141.0, 'left': 468.5909090909091, 'height': 247.0, 'width': 154.0}","{'height': 480, 'width': 854, 'mime_type': 'video/mp4'}",hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4
cllbyvxgt000u3o6l7nwi510j,12098,left side,,Normal Gait,normal,"{'top': 141.0, 'left': 462.45454545454544, 'height': 247.0, 'width': 154.00000000000006}","{'height': 480, 'width': 854, 'mime_type': 'video/mp4'}",hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4
cllbyvxgt000u3o6l7nwi510j,12099,left side,,Normal Gait,normal,"{'top': 141.0, 'left': 456.3181818181818, 'height': 247.0, 'width': 154.00000000000006}","{'height': 480, 'width': 854, 'mime_type': 'video/mp4'}",hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4
cllbyvxgt000u3o6l7nwi510j,12100,left side,,Normal Gait,normal,"{'top': 141.0, 'left': 450.1818181818182, 'height': 247.0, 'width': 154.00000000000006}","{'height': 480, 'width': 854, 'mime_type': 'video/mp4'}",hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4
cllbyvxgt000u3o6l7nwi510j,12101,left side,,Normal Gait,normal,"{'top': 141.0, 'left': 444.04545454545456, 'height': 247.0, 'width': 153.99999999999994}","{'height': 480, 'width': 854, 'mime_type': 'video/mp4'}",hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4
cllbyvxgt000u3o6l7nwi510j,12102,left side,,Normal Gait,normal,"{'top': 141.0, 'left': 437.9090909090909, 'height': 247.0, 'width': 154.0}","{'height': 480, 'width': 854, 'mime_type': 'video/mp4'}",hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4
cllbyvxgt000u3o6l7nwi510j,12103,left side,,Normal Gait,normal,"{'top': 141.0, 'left': 431.77272727272725, 'height': 247.0, 'width': 154.0}","{'height': 480, 'width': 854, 'mime_type': 'video/mp4'}",hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4
cllbyvxgt000u3o6l7nwi510j,12104,left side,,Normal Gait,normal,"{'top': 141.0, 'left': 425.6363636363636, 'height': 247.0, 'width': 154.0}","{'height': 480, 'width': 854, 'mime_type': 'video/mp4'}",hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4
cllbyvxgt000u3o6l7nwi510j,12105,left side,,Normal Gait,normal,"{'top': 141.0, 'left': 419.5, 'height': 247.0, 'width': 154.0}","{'height': 480, 'width': 854, 'mime_type': 'video/mp4'}",hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4
cllbyvxgt000u3o6l7nwi510j,12106,left side,,Normal Gait,normal,"{'top': 141.0, 'left': 413.3636363636364, 'height': 247.0, 'width': 154.0}","{'height': 480, 'width': 854, 'mime_type': 'video/mp4'}",hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4
cllbyvxgt000u3o6l7nwi510j,12107,left side,,Normal Gait,normal,"{'top': 141.0, 'left': 407.22727272727275, 'height': 247.0, 'width': 154.0}","{'height': 480, 'width': 854, 'mime_type': 'video/mp4'}",hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4
cllbyvxgt000u3o6l7nwi510j,12108,left side,,Normal Gait,normal,"{'top': 141.0, 'left': 401.0909090909091, 'height': 247.0, 'width': 154.0}","{'height': 480, 'width': 854, 'mime_type': 'video/mp4'}",hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4
cllbyvxgt000u3o6l7nwi510j,12109,left side,,Normal Gait,normal,"{'top': 141.0, 'left': 394.9545454545455, 'height': 247.0, 'width': 154.0}","{'height': 480, 'width': 854, 'mime_type': 'video/mp4'}",hSIYGZhRGd4,https://www.youtube.com/watch?v=hSIYGZhRGd4
