seq,frame_num,cam_view,gait_event,dataset,gait_pat,bbox,vid_info,id,url,youtube_video_id
aug-eCCYhDSDlDc-w01,43,right side,,Abnormal Gait,normal,"{'top': 411.95281982421875, 'left': 328.99749755859375, 'height': 1262.887939453125, 'width': 543.3099365234375}","{'height': 1920, 'width': 1080, 'mime_type': 'video/mp4'}",eCCYhDSDlDc,https://www.youtube.com/watch?v=eCCYhDSDlDc,eCCYhDSDlDc
aug-eCCYhDSDlDc-w01,44,right side,,Abnormal Gait,normal,"{'top': 411.95281982421875, 'left': 339.6199951171875, 'height': 1262.887939453125, 'width': 543.3099365234375}","{'height': 1920, 'width': 1080, 'mime_type': 'video/mp4'}",eCCYhDSDlDc,https://www.youtube.com/watch?v=eCCYhDSDlDc,eCCYhDSDlDc
aug-eCCYhDSDlDc-w01,45,right side,,Abnormal Gait,normal,"{'top': 407.77471923828125, 'left': 345.3296813964844, 'height': 1267.6795654296875, 'width': 537.0215454101562}","{'height': 1920, 'width': 1080, 'mime_type': 'video/mp4'}",eCCYhDSDlDc,https://www.youtube.com/watch?v=eCCYhDSDlDc,eCCYhDSDlDc
aug-eCCYhDSDlDc-w01,46,right side,,Abnormal Gait,normal,"{'top': 404.7919616699219, 'left': 354.5097351074219, 'height': 1267.813720703125, 'width': 524.2509155273438}","{'height': 1920, 'width': 1080, 'mime_type': 'video/mp4'}",eCCYhDSDlDc,https://www.youtube.com/watch?v=eCCYhDSDlDc,eCCYhDSDlDc
aug-eCCYhDSDlDc-w01,47,right side,,Abnormal Gait,normal,"{'top': 397.7845458984375, 'left': 372.86279296875, 'height': 1267.813720703125, 'width': 499.601318359375}","{'height': 1920, 'width': 1080, 'mime_type': 'video/mp4'}",eCCYhDSDlDc,https://www.youtube.com/watch?v=eCCYhDSDlDc,eCCYhDSDlDc
aug-eCCYhDSDlDc-w01,48,right side,,Abnormal Gait,normal,"{'top': 397.7845458984375, 'left': 382.59130859375, 'height': 1267.6795654296875, 'width': 477.5972900390625}","{'height': 1920, 'width': 1080, 'mime_type': 'video/mp4'}",eCCYhDSDlDc,https://www.youtube.com/watch?v=eCCYhDSDlDc,eCCYhDSDlDc
aug-eCCYhDSDlDc-w01,49,right side,,Abnormal Gait,normal,"{'top': 397.4795227050781, 'left': 408.502197265625, 'height': 1261.8770751953125, 'width': 435.4705810546875}","{'height': 1920, 'width': 1080, 'mime_type': 'video/mp4'}",eCCYhDSDlDc,https://www.youtube.com/watch?v=eCCYhDSDlDc,eCCYhDSDlDc
aug-eCCYhDSDlDc-w01,50,right side,,Abnormal Gait,normal,"{'top': 397.4795227050781, 'left': 408.502197265625, 'height': 1261.8770751953125, 'width': 414.7063293457031}","{'height': 1920, 'width': 1080, 'mime_type': 'video/mp4'}",eCCYhDSDlDc,https://www.youtube.com/watch?v=eCCYhDSDlDc,eCCYhDSDlDc
aug-eCCYhDSDlDc-w01,51,right side,,Abnormal Gait,normal,"{'top': 397.4795227050781, 'left': 408.502197265625, 'height': 1261.8770751953125, 'width': 404.22015380859375}","{'height': 1920, 'width': 1080, 'mime_type': 'video/mp4'}",eCCYhDSDlDc,https://www.youtube.com/watch?v=eCCYhDSDlDc,eCCYhDSDlDc
aug-eCCYhDSDlDc-w01,52,right side,,Abnormal Gait,normal,"{'top': 397.4795227050781, 'left': 396.0919494628906, 'height': 1258.19921875, 'width': 390.4188232421875}","{'height': 1920, 'width': 1080, 'mime_type': 'video/mp4'}",eCCYhDSDlDc,https://www.youtube.com/watch?v=eCCYhDSDlDc,eCCYhDSDlDc
