seq,frame_num,cam_view,gait_event,dataset,gait_pat,bbox,vid_info,id,url,youtube_video_id
aug-n-O8dHyYIF0-w00,1,right side,,Abnormal Gait,normal,"{'top': 49.665367126464844, 'left': 408.1102600097656, 'height': 249.06573486328125, 'width': 125.02535247802734}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",n-O8dHyYIF0,https://www.youtube.com/watch?v=n-O8dHyYIF0,n-O8dHyYIF0
aug-n-O8dHyYIF0-w00,2,right side,,Abnormal Gait,normal,"{'top': 55.50457763671875, 'left': 410.5040283203125, 'height': 245.25637817382812, 'width': 120.83142852783203}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",n-O8dHyYIF0,https://www.youtube.com/watch?v=n-O8dHyYIF0,n-O8dHyYIF0
aug-n-O8dHyYIF0-w00,3,right side,,Abnormal Gait,normal,"{'top': 61.34379196166992, 'left': 412.8978271484375, 'height': 241.447021484375, 'width': 116.63750457763672}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",n-O8dHyYIF0,https://www.youtube.com/watch?v=n-O8dHyYIF0,n-O8dHyYIF0
aug-n-O8dHyYIF0-w00,4,right side,,Abnormal Gait,normal,"{'top': 61.34379196166992, 'left': 412.8978271484375, 'height': 241.447021484375, 'width': 116.63750457763672}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",n-O8dHyYIF0,https://www.youtube.com/watch?v=n-O8dHyYIF0,n-O8dHyYIF0
aug-n-O8dHyYIF0-w00,5,right side,,Abnormal Gait,normal,"{'top': 73.022216796875, 'left': 417.6854248046875, 'height': 233.8283233642578, 'width': 108.24964904785156}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",n-O8dHyYIF0,https://www.youtube.com/watch?v=n-O8dHyYIF0,n-O8dHyYIF0
aug-n-O8dHyYIF0-w00,6,right side,,Abnormal Gait,normal,"{'top': 84.70064544677734, 'left': 422.4729919433594, 'height': 226.20960998535156, 'width': 99.86180114746094}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",n-O8dHyYIF0,https://www.youtube.com/watch?v=n-O8dHyYIF0,n-O8dHyYIF0
aug-n-O8dHyYIF0-w00,7,right side,,Abnormal Gait,normal,"{'top': 96.37907409667969, 'left': 427.2605895996094, 'height': 218.5908966064453, 'width': 91.47394561767578}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",n-O8dHyYIF0,https://www.youtube.com/watch?v=n-O8dHyYIF0,n-O8dHyYIF0
aug-n-O8dHyYIF0-w00,8,right side,,Abnormal Gait,normal,"{'top': 108.05750274658203, 'left': 432.04815673828125, 'height': 210.97219848632812, 'width': 83.08609771728516}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",n-O8dHyYIF0,https://www.youtube.com/watch?v=n-O8dHyYIF0,n-O8dHyYIF0
aug-n-O8dHyYIF0-w00,9,right side,,Abnormal Gait,normal,"{'top': 119.73593139648438, 'left': 436.83575439453125, 'height': 203.35348510742188, 'width': 74.6982421875}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",n-O8dHyYIF0,https://www.youtube.com/watch?v=n-O8dHyYIF0,n-O8dHyYIF0
aug-n-O8dHyYIF0-w00,10,right side,,Abnormal Gait,normal,"{'top': 131.4143524169922, 'left': 441.62335205078125, 'height': 195.73477172851562, 'width': 66.31039428710938}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",n-O8dHyYIF0,https://www.youtube.com/watch?v=n-O8dHyYIF0,n-O8dHyYIF0
