seq,frame_num,cam_view,gait_event,dataset,gait_pat,bbox,vid_info,id,url,youtube_video_id
aug-JD1AGVpftps-w07,477,right side,,Abnormal Gait,normal,"{'top': 25.517562866210938, 'left': 185.667724609375, 'height': 339.35089111328125, 'width': 114.31327056884766}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w07,478,right side,,Abnormal Gait,normal,"{'top': 24.896953582763672, 'left': 185.3218231201172, 'height': 343.36859130859375, 'width': 114.31327056884766}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w07,479,right side,,Abnormal Gait,normal,"{'top': 24.337467193603516, 'left': 184.32179260253906, 'height': 343.36859130859375, 'width': 110.97331237792969}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w07,480,right side,,Abnormal Gait,normal,"{'top': 24.337467193603516, 'left': 184.32179260253906, 'height': 343.36859130859375, 'width': 110.68144226074219}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w07,481,right side,,Abnormal Gait,normal,"{'top': 23.525775909423828, 'left': 184.32179260253906, 'height': 343.2839050292969, 'width': 110.18745422363281}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w07,482,right side,,Abnormal Gait,normal,"{'top': 23.26235580444336, 'left': 184.053955078125, 'height': 344.28228759765625, 'width': 109.69175720214844}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w07,483,right side,,Abnormal Gait,normal,"{'top': 22.49039077758789, 'left': 182.16851806640625, 'height': 344.28228759765625, 'width': 108.45362854003906}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w07,484,right side,,Abnormal Gait,normal,"{'top': 22.49039077758789, 'left': 181.63160705566406, 'height': 352.73968505859375, 'width': 107.49701690673828}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w07,485,right side,,Abnormal Gait,normal,"{'top': 22.914508819580078, 'left': 179.98526000976562, 'height': 353.4769287109375, 'width': 108.45362854003906}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w07,486,right side,,Abnormal Gait,normal,"{'top': 22.914508819580078, 'left': 175.88352966308594, 'height': 356.34185791015625, 'width': 109.69175720214844}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w07,487,right side,,Abnormal Gait,normal,"{'top': 25.095714569091797, 'left': 176.5748291015625, 'height': 356.34185791015625, 'width': 110.91185760498047}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w07,488,right side,,Abnormal Gait,normal,"{'top': 25.621826171875, 'left': 179.98526000976562, 'height': 356.34185791015625, 'width': 112.57252502441406}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w07,489,right side,,Abnormal Gait,normal,"{'top': 25.621826171875, 'left': 178.4591064453125, 'height': 358.7967834472656, 'width': 112.609619140625}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w07,490,right side,,Abnormal Gait,normal,"{'top': 26.76305389404297, 'left': 178.4591064453125, 'height': 362.9762268066406, 'width': 114.2935562133789}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w07,491,right side,,Abnormal Gait,normal,"{'top': 26.363750457763672, 'left': 178.4591064453125, 'height': 363.9773254394531, 'width': 114.2935562133789}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
