seq,frame_num,cam_view,gait_event,dataset,gait_pat,bbox,vid_info,id,url,youtube_video_id
aug-JD1AGVpftps-w02,137,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 31.64748191833496, 'height': 480.0, 'width': 106.7857437133789}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w02,138,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 29.35485076904297, 'height': 480.0, 'width': 109.19539642333984}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w02,139,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 30.679061889648438, 'height': 480.0, 'width': 102.10166931152344}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w02,140,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 30.679061889648438, 'height': 480.0, 'width': 102.10166931152344}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w02,141,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 30.36130142211914, 'height': 480.0, 'width': 109.19539642333984}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w02,142,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 29.3944091796875, 'height': 480.0, 'width': 109.19539642333984}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w02,143,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 29.579010009765625, 'height': 480.0, 'width': 103.46009063720703}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w02,144,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 29.579010009765625, 'height': 480.0, 'width': 105.95035552978516}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w02,145,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 29.579010009765625, 'height': 480.0, 'width': 105.95035552978516}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w02,146,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 30.442596435546875, 'height': 480.0, 'width': 105.95035552978516}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w02,147,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 30.442596435546875, 'height': 480.0, 'width': 107.63082885742188}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w02,148,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 30.442596435546875, 'height': 480.0, 'width': 109.32071685791016}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w02,149,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 30.026363372802734, 'height': 480.0, 'width': 109.32071685791016}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w02,150,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 30.026363372802734, 'height': 480.0, 'width': 110.81563568115234}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w02,151,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 28.451190948486328, 'height': 480.0, 'width': 110.81563568115234}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w02,152,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 29.48562240600586, 'height': 480.0, 'width': 110.81563568115234}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w02,153,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 30.026363372802734, 'height': 480.0, 'width': 109.88163757324219}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w02,154,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 29.48562240600586, 'height': 480.0, 'width': 110.81563568115234}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w02,155,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 29.48562240600586, 'height': 480.0, 'width': 110.95563507080078}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w02,156,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 29.48562240600586, 'height': 480.0, 'width': 113.36380767822266}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w02,157,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 28.952980041503906, 'height': 480.0, 'width': 111.59994506835938}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w02,158,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 28.952980041503906, 'height': 480.0, 'width': 111.59994506835938}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w02,159,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 29.822860717773438, 'height': 480.0, 'width': 110.95563507080078}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w02,160,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 29.822860717773438, 'height': 480.0, 'width': 110.62859344482422}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w02,161,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 30.243606567382812, 'height': 480.0, 'width': 109.55215454101562}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w02,162,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 30.243606567382812, 'height': 480.0, 'width': 109.55215454101562}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
