seq,frame_num,cam_view,gait_event,dataset,gait_pat,bbox,vid_info,id,url,youtube_video_id
aug-MN4vnaNwIsA-w00,1,right side,,Abnormal Gait,normal,"{'top': 38.69153594970703, 'left': 23.154958724975586, 'height': 384.7449951171875, 'width': 91.90772247314453}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w00,2,right side,,Abnormal Gait,normal,"{'top': 38.949737548828125, 'left': 26.315170288085938, 'height': 383.1092834472656, 'width': 94.12910461425781}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w00,3,right side,,Abnormal Gait,normal,"{'top': 39.20793533325195, 'left': 29.475379943847656, 'height': 381.47357177734375, 'width': 91.90772247314453}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w00,4,right side,,Abnormal Gait,normal,"{'top': 42.354248046875, 'left': 32.26477813720703, 'height': 380.7020568847656, 'width': 94.19775390625}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w00,5,right side,,Abnormal Gait,normal,"{'top': 42.975547790527344, 'left': 42.0076789855957, 'height': 378.9692687988281, 'width': 96.35049438476562}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w00,6,right side,,Abnormal Gait,normal,"{'top': 48.710304260253906, 'left': 42.0076789855957, 'height': 364.2945556640625, 'width': 98.97418212890625}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w00,7,right side,,Abnormal Gait,normal,"{'top': 53.791587829589844, 'left': 42.0076789855957, 'height': 356.0670166015625, 'width': 103.14353942871094}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w00,8,right side,,Abnormal Gait,normal,"{'top': 54.502769470214844, 'left': 42.59089660644531, 'height': 349.677978515625, 'width': 111.43028259277344}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w00,9,right side,,Abnormal Gait,normal,"{'top': 56.35740280151367, 'left': 42.59089660644531, 'height': 348.79638671875, 'width': 111.43028259277344}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w00,10,right side,,Abnormal Gait,normal,"{'top': 59.097015380859375, 'left': 42.59089660644531, 'height': 341.2242126464844, 'width': 126.26223754882812}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w00,11,right side,,Abnormal Gait,normal,"{'top': 63.29312515258789, 'left': 51.50865936279297, 'height': 335.95330810546875, 'width': 127.56372833251953}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
