seq,frame_num,cam_view,gait_event,dataset,gait_pat,bbox,vid_info,id,url,youtube_video_id
aug-DfRhvdCiUJk-w00,1,left side,,Abnormal Gait,normal,"{'top': 96.66053771972656, 'left': 243.455810546875, 'height': 382.7378234863281, 'width': 96.93763732910156}","{'height': 1080, 'width': 608, 'mime_type': 'video/mp4'}",DfRhvdCiUJk,https://www.youtube.com/watch?v=DfRhvdCiUJk,DfRhvdCiUJk
aug-DfRhvdCiUJk-w00,2,left side,,Abnormal Gait,normal,"{'top': 96.66053771972656, 'left': 243.455810546875, 'height': 382.7378234863281, 'width': 96.93763732910156}","{'height': 1080, 'width': 608, 'mime_type': 'video/mp4'}",DfRhvdCiUJk,https://www.youtube.com/watch?v=DfRhvdCiUJk,DfRhvdCiUJk
aug-DfRhvdCiUJk-w00,3,left side,,Abnormal Gait,normal,"{'top': 96.66053771972656, 'left': 243.455810546875, 'height': 382.7378234863281, 'width': 96.93763732910156}","{'height': 1080, 'width': 608, 'mime_type': 'video/mp4'}",DfRhvdCiUJk,https://www.youtube.com/watch?v=DfRhvdCiUJk,DfRhvdCiUJk
aug-DfRhvdCiUJk-w00,4,left side,,Abnormal Gait,normal,"{'top': 154.45860290527344, 'left': 243.455810546875, 'height': 382.7378234863281, 'width': 96.93763732910156}","{'height': 1080, 'width': 608, 'mime_type': 'video/mp4'}",DfRhvdCiUJk,https://www.youtube.com/watch?v=DfRhvdCiUJk,DfRhvdCiUJk
aug-DfRhvdCiUJk-w00,5,left side,,Abnormal Gait,normal,"{'top': 171.4792938232422, 'left': 274.7829284667969, 'height': 382.7378234863281, 'width': 78.6982421875}","{'height': 1080, 'width': 608, 'mime_type': 'video/mp4'}",DfRhvdCiUJk,https://www.youtube.com/watch?v=DfRhvdCiUJk,DfRhvdCiUJk
aug-DfRhvdCiUJk-w00,6,left side,,Abnormal Gait,normal,"{'top': 171.4792938232422, 'left': 526.1212768554688, 'height': 423.2969970703125, 'width': 78.6982421875}","{'height': 1080, 'width': 608, 'mime_type': 'video/mp4'}",DfRhvdCiUJk,https://www.youtube.com/watch?v=DfRhvdCiUJk,DfRhvdCiUJk
aug-DfRhvdCiUJk-w00,7,left side,,Abnormal Gait,normal,"{'top': 171.97039794921875, 'left': 526.1212768554688, 'height': 423.2969970703125, 'width': 78.6982421875}","{'height': 1080, 'width': 608, 'mime_type': 'video/mp4'}",DfRhvdCiUJk,https://www.youtube.com/watch?v=DfRhvdCiUJk,DfRhvdCiUJk
aug-DfRhvdCiUJk-w00,8,left side,,Abnormal Gait,normal,"{'top': 171.97039794921875, 'left': 526.1212768554688, 'height': 423.902099609375, 'width': 81.87872314453125}","{'height': 1080, 'width': 608, 'mime_type': 'video/mp4'}",DfRhvdCiUJk,https://www.youtube.com/watch?v=DfRhvdCiUJk,DfRhvdCiUJk
aug-DfRhvdCiUJk-w00,9,left side,,Abnormal Gait,normal,"{'top': 174.35067749023438, 'left': 516.4348754882812, 'height': 423.902099609375, 'width': 91.56512451171875}","{'height': 1080, 'width': 608, 'mime_type': 'video/mp4'}",DfRhvdCiUJk,https://www.youtube.com/watch?v=DfRhvdCiUJk,DfRhvdCiUJk
aug-DfRhvdCiUJk-w00,10,left side,,Abnormal Gait,normal,"{'top': 175.20863342285156, 'left': 459.96282958984375, 'height': 423.30810546875, 'width': 148.03717041015625}","{'height': 1080, 'width': 608, 'mime_type': 'video/mp4'}",DfRhvdCiUJk,https://www.youtube.com/watch?v=DfRhvdCiUJk,DfRhvdCiUJk
aug-DfRhvdCiUJk-w00,11,left side,,Abnormal Gait,normal,"{'top': 175.23170471191406, 'left': 447.6576843261719, 'height': 422.961669921875, 'width': 160.34231567382812}","{'height': 1080, 'width': 608, 'mime_type': 'video/mp4'}",DfRhvdCiUJk,https://www.youtube.com/watch?v=DfRhvdCiUJk,DfRhvdCiUJk
aug-DfRhvdCiUJk-w00,12,left side,,Abnormal Gait,normal,"{'top': 175.87753295898438, 'left': 438.844482421875, 'height': 423.30810546875, 'width': 169.155517578125}","{'height': 1080, 'width': 608, 'mime_type': 'video/mp4'}",DfRhvdCiUJk,https://www.youtube.com/watch?v=DfRhvdCiUJk,DfRhvdCiUJk
aug-DfRhvdCiUJk-w00,13,left side,,Abnormal Gait,normal,"{'top': 176.6722869873047, 'left': 438.844482421875, 'height': 423.30810546875, 'width': 169.155517578125}","{'height': 1080, 'width': 608, 'mime_type': 'video/mp4'}",DfRhvdCiUJk,https://www.youtube.com/watch?v=DfRhvdCiUJk,DfRhvdCiUJk
aug-DfRhvdCiUJk-w00,14,left side,,Abnormal Gait,normal,"{'top': 176.6722869873047, 'left': 436.1153564453125, 'height': 425.2009582519531, 'width': 171.8846435546875}","{'height': 1080, 'width': 608, 'mime_type': 'video/mp4'}",DfRhvdCiUJk,https://www.youtube.com/watch?v=DfRhvdCiUJk,DfRhvdCiUJk
aug-DfRhvdCiUJk-w00,15,left side,,Abnormal Gait,normal,"{'top': 176.6722869873047, 'left': 436.1153564453125, 'height': 426.82080078125, 'width': 171.8846435546875}","{'height': 1080, 'width': 608, 'mime_type': 'video/mp4'}",DfRhvdCiUJk,https://www.youtube.com/watch?v=DfRhvdCiUJk,DfRhvdCiUJk
aug-DfRhvdCiUJk-w00,16,left side,,Abnormal Gait,normal,"{'top': 175.33755493164062, 'left': 439.6828918457031, 'height': 427.7198486328125, 'width': 168.31710815429688}","{'height': 1080, 'width': 608, 'mime_type': 'video/mp4'}",DfRhvdCiUJk,https://www.youtube.com/watch?v=DfRhvdCiUJk,DfRhvdCiUJk
aug-DfRhvdCiUJk-w00,17,left side,,Abnormal Gait,normal,"{'top': 173.05606079101562, 'left': 440.9278259277344, 'height': 431.74383544921875, 'width': 167.07217407226562}","{'height': 1080, 'width': 608, 'mime_type': 'video/mp4'}",DfRhvdCiUJk,https://www.youtube.com/watch?v=DfRhvdCiUJk,DfRhvdCiUJk
aug-DfRhvdCiUJk-w00,18,left side,,Abnormal Gait,normal,"{'top': 172.27503967285156, 'left': 443.91131591796875, 'height': 431.74383544921875, 'width': 149.71224975585938}","{'height': 1080, 'width': 608, 'mime_type': 'video/mp4'}",DfRhvdCiUJk,https://www.youtube.com/watch?v=DfRhvdCiUJk,DfRhvdCiUJk
aug-DfRhvdCiUJk-w00,19,left side,,Abnormal Gait,normal,"{'top': 170.87490844726562, 'left': 443.9825439453125, 'height': 434.477294921875, 'width': 140.3483428955078}","{'height': 1080, 'width': 608, 'mime_type': 'video/mp4'}",DfRhvdCiUJk,https://www.youtube.com/watch?v=DfRhvdCiUJk,DfRhvdCiUJk
aug-DfRhvdCiUJk-w00,20,left side,,Abnormal Gait,normal,"{'top': 169.68626403808594, 'left': 443.9825439453125, 'height': 438.2469177246094, 'width': 126.2666244506836}","{'height': 1080, 'width': 608, 'mime_type': 'video/mp4'}",DfRhvdCiUJk,https://www.youtube.com/watch?v=DfRhvdCiUJk,DfRhvdCiUJk
aug-DfRhvdCiUJk-w00,21,left side,,Abnormal Gait,normal,"{'top': 169.3063507080078, 'left': 443.91131591796875, 'height': 438.2469177246094, 'width': 89.07514953613281}","{'height': 1080, 'width': 608, 'mime_type': 'video/mp4'}",DfRhvdCiUJk,https://www.youtube.com/watch?v=DfRhvdCiUJk,DfRhvdCiUJk
