seq,frame_num,cam_view,gait_event,dataset,gait_pat,bbox,vid_info,id,url,youtube_video_id
aug-EHymg4AGMJs_clip-01-w02,141,right side,,Abnormal Gait,normal,"{'top': 199.51324462890625, 'left': 103.28579711914062, 'height': 660.8501586914062, 'width': 163.79002380371094}","{'height': 1080, 'width': 1920, 'mime_type': 'video/mp4'}",EHymg4AGMJs_clip-01,https://www.youtube.com/watch?v=EHymg4AGMJs,EHymg4AGMJs
aug-EHymg4AGMJs_clip-01-w02,142,right side,,Abnormal Gait,normal,"{'top': 199.49319458007812, 'left': 103.28579711914062, 'height': 660.9396362304688, 'width': 162.95970153808594}","{'height': 1080, 'width': 1920, 'mime_type': 'video/mp4'}",EHymg4AGMJs_clip-01,https://www.youtube.com/watch?v=EHymg4AGMJs,EHymg4AGMJs
aug-EHymg4AGMJs_clip-01-w02,143,right side,,Abnormal Gait,normal,"{'top': 198.8505401611328, 'left': 103.28579711914062, 'height': 663.7310791015625, 'width': 160.62489318847656}","{'height': 1080, 'width': 1920, 'mime_type': 'video/mp4'}",EHymg4AGMJs_clip-01,https://www.youtube.com/watch?v=EHymg4AGMJs,EHymg4AGMJs
aug-EHymg4AGMJs_clip-01-w02,144,right side,,Abnormal Gait,normal,"{'top': 197.90805053710938, 'left': 103.28579711914062, 'height': 678.3171997070312, 'width': 159.3878936767578}","{'height': 1080, 'width': 1920, 'mime_type': 'video/mp4'}",EHymg4AGMJs_clip-01,https://www.youtube.com/watch?v=EHymg4AGMJs,EHymg4AGMJs
aug-EHymg4AGMJs_clip-01-w02,145,right side,,Abnormal Gait,normal,"{'top': 196.66061401367188, 'left': 103.32788848876953, 'height': 678.3171997070312, 'width': 159.38604736328125}","{'height': 1080, 'width': 1920, 'mime_type': 'video/mp4'}",EHymg4AGMJs_clip-01,https://www.youtube.com/watch?v=EHymg4AGMJs,EHymg4AGMJs
aug-EHymg4AGMJs_clip-01-w02,146,right side,,Abnormal Gait,normal,"{'top': 196.84115600585938, 'left': 104.71817779541016, 'height': 664.587890625, 'width': 155.64906311035156}","{'height': 1080, 'width': 1920, 'mime_type': 'video/mp4'}",EHymg4AGMJs_clip-01,https://www.youtube.com/watch?v=EHymg4AGMJs,EHymg4AGMJs
aug-EHymg4AGMJs_clip-01-w02,147,right side,,Abnormal Gait,normal,"{'top': 196.84115600585938, 'left': 105.41471862792969, 'height': 664.587890625, 'width': 150.49951171875}","{'height': 1080, 'width': 1920, 'mime_type': 'video/mp4'}",EHymg4AGMJs_clip-01,https://www.youtube.com/watch?v=EHymg4AGMJs,EHymg4AGMJs
aug-EHymg4AGMJs_clip-01-w02,148,right side,,Abnormal Gait,normal,"{'top': 196.84115600585938, 'left': 105.41471862792969, 'height': 664.587890625, 'width': 150.34628295898438}","{'height': 1080, 'width': 1920, 'mime_type': 'video/mp4'}",EHymg4AGMJs_clip-01,https://www.youtube.com/watch?v=EHymg4AGMJs,EHymg4AGMJs
aug-EHymg4AGMJs_clip-01-w02,149,right side,,Abnormal Gait,normal,"{'top': 196.84115600585938, 'left': 109.03572082519531, 'height': 664.587890625, 'width': 147.34597778320312}","{'height': 1080, 'width': 1920, 'mime_type': 'video/mp4'}",EHymg4AGMJs_clip-01,https://www.youtube.com/watch?v=EHymg4AGMJs,EHymg4AGMJs
aug-EHymg4AGMJs_clip-01-w02,150,right side,,Abnormal Gait,normal,"{'top': 197.32070922851562, 'left': 107.52836608886719, 'height': 665.0934448242188, 'width': 145.29818725585938}","{'height': 1080, 'width': 1920, 'mime_type': 'video/mp4'}",EHymg4AGMJs_clip-01,https://www.youtube.com/watch?v=EHymg4AGMJs,EHymg4AGMJs
aug-EHymg4AGMJs_clip-01-w02,151,right side,,Abnormal Gait,normal,"{'top': 197.32070922851562, 'left': 107.52836608886719, 'height': 666.4264526367188, 'width': 144.0352783203125}","{'height': 1080, 'width': 1920, 'mime_type': 'video/mp4'}",EHymg4AGMJs_clip-01,https://www.youtube.com/watch?v=EHymg4AGMJs,EHymg4AGMJs
aug-EHymg4AGMJs_clip-01-w02,152,right side,,Abnormal Gait,normal,"{'top': 196.83950805664062, 'left': 107.52836608886719, 'height': 669.010986328125, 'width': 143.8057098388672}","{'height': 1080, 'width': 1920, 'mime_type': 'video/mp4'}",EHymg4AGMJs_clip-01,https://www.youtube.com/watch?v=EHymg4AGMJs,EHymg4AGMJs
aug-EHymg4AGMJs_clip-01-w02,153,right side,,Abnormal Gait,normal,"{'top': 196.83950805664062, 'left': 107.52836608886719, 'height': 669.010986328125, 'width': 141.82479858398438}","{'height': 1080, 'width': 1920, 'mime_type': 'video/mp4'}",EHymg4AGMJs_clip-01,https://www.youtube.com/watch?v=EHymg4AGMJs,EHymg4AGMJs
aug-EHymg4AGMJs_clip-01-w02,154,right side,,Abnormal Gait,normal,"{'top': 191.05160522460938, 'left': 107.12210083007812, 'height': 704.116943359375, 'width': 141.5796661376953}","{'height': 1080, 'width': 1920, 'mime_type': 'video/mp4'}",EHymg4AGMJs_clip-01,https://www.youtube.com/watch?v=EHymg4AGMJs,EHymg4AGMJs
aug-EHymg4AGMJs_clip-01-w02,155,right side,,Abnormal Gait,normal,"{'top': 188.9967041015625, 'left': 107.12210083007812, 'height': 709.5498657226562, 'width': 141.38372802734375}","{'height': 1080, 'width': 1920, 'mime_type': 'video/mp4'}",EHymg4AGMJs_clip-01,https://www.youtube.com/watch?v=EHymg4AGMJs,EHymg4AGMJs
