seq,frame_num,cam_view,gait_event,dataset,gait_pat,bbox,vid_info,id,url,youtube_video_id
aug-JD1AGVpftps-w03,205,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 29.189783096313477, 'height': 480.0, 'width': 102.53614807128906}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w03,206,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 29.189783096313477, 'height': 480.0, 'width': 102.53614807128906}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w03,207,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 30.807571411132812, 'height': 480.0, 'width': 100.81883239746094}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w03,208,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 31.399497985839844, 'height': 480.0, 'width': 99.60514068603516}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w03,209,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 31.399497985839844, 'height': 480.0, 'width': 99.60514068603516}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w03,210,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 31.399497985839844, 'height': 480.0, 'width': 99.60514068603516}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w03,211,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 31.51241683959961, 'height': 480.0, 'width': 105.82464599609375}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w03,212,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 30.07518196105957, 'height': 480.0, 'width': 105.82464599609375}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w03,213,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 27.775489807128906, 'height': 480.0, 'width': 105.82464599609375}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
aug-JD1AGVpftps-w03,214,right side,,Abnormal Gait,normal,"{'top': 0.0, 'left': 27.775489807128906, 'height': 480.0, 'width': 105.44601440429688}","{'height': 480, 'width': 654, 'mime_type': 'video/mp4'}",JD1AGVpftps,https://www.youtube.com/watch?v=JD1AGVpftps,JD1AGVpftps
