seq,frame_num,cam_view,gait_event,dataset,gait_pat,bbox,vid_info,id,url,youtube_video_id
aug-MN4vnaNwIsA-w02,65,right side,,Abnormal Gait,normal,"{'top': 131.23184204101562, 'left': 329.73126220703125, 'height': 190.23570251464844, 'width': 59.75572204589844}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,66,right side,,Abnormal Gait,normal,"{'top': 131.74034118652344, 'left': 330.2457275390625, 'height': 189.65310668945312, 'width': 59.75572204589844}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,67,right side,,Abnormal Gait,normal,"{'top': 132.5400848388672, 'left': 331.0814514160156, 'height': 188.30198669433594, 'width': 59.75572204589844}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,68,right side,,Abnormal Gait,normal,"{'top': 133.94505310058594, 'left': 331.0814514160156, 'height': 185.6742401123047, 'width': 63.273197174072266}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,69,right side,,Abnormal Gait,normal,"{'top': 134.6761932373047, 'left': 331.0814514160156, 'height': 183.53793334960938, 'width': 63.273197174072266}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,70,right side,,Abnormal Gait,normal,"{'top': 135.96841430664062, 'left': 334.05548095703125, 'height': 181.47113037109375, 'width': 63.273197174072266}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,71,right side,,Abnormal Gait,normal,"{'top': 138.197265625, 'left': 338.26654052734375, 'height': 178.448486328125, 'width': 62.73713684082031}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,72,right side,,Abnormal Gait,normal,"{'top': 138.9892578125, 'left': 339.7196044921875, 'height': 176.3988800048828, 'width': 59.91544723510742}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,73,right side,,Abnormal Gait,normal,"{'top': 139.61322021484375, 'left': 346.5610046386719, 'height': 173.7251739501953, 'width': 55.52651596069336}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,74,right side,,Abnormal Gait,normal,"{'top': 139.61322021484375, 'left': 347.5400390625, 'height': 173.7251739501953, 'width': 54.848350524902344}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,75,right side,,Abnormal Gait,normal,"{'top': 139.65081787109375, 'left': 349.9096984863281, 'height': 172.80575561523438, 'width': 54.52017593383789}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,76,right side,,Abnormal Gait,normal,"{'top': 139.65081787109375, 'left': 350.93341064453125, 'height': 169.56675720214844, 'width': 53.78472137451172}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,77,right side,,Abnormal Gait,normal,"{'top': 140.54513549804688, 'left': 356.1920166015625, 'height': 164.21432495117188, 'width': 49.793155670166016}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,78,right side,,Abnormal Gait,normal,"{'top': 140.54513549804688, 'left': 358.41424560546875, 'height': 164.21432495117188, 'width': 49.362308502197266}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,79,right side,,Abnormal Gait,normal,"{'top': 140.54513549804688, 'left': 361.37738037109375, 'height': 164.21432495117188, 'width': 48.56980514526367}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,80,right side,,Abnormal Gait,normal,"{'top': 140.24656677246094, 'left': 363.60845947265625, 'height': 164.35446166992188, 'width': 48.05937194824219}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,81,right side,,Abnormal Gait,normal,"{'top': 140.24656677246094, 'left': 365.0534362792969, 'height': 164.35446166992188, 'width': 47.82982635498047}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,82,right side,,Abnormal Gait,normal,"{'top': 140.24656677246094, 'left': 369.6376037597656, 'height': 164.35446166992188, 'width': 46.35614013671875}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,83,right side,,Abnormal Gait,normal,"{'top': 141.33169555664062, 'left': 370.07257080078125, 'height': 164.3097381591797, 'width': 46.35614013671875}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,84,right side,,Abnormal Gait,normal,"{'top': 141.46627807617188, 'left': 370.34912109375, 'height': 164.23826599121094, 'width': 46.35614013671875}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,85,right side,,Abnormal Gait,normal,"{'top': 142.0266876220703, 'left': 371.3363952636719, 'height': 160.85345458984375, 'width': 48.34319305419922}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,86,right side,,Abnormal Gait,normal,"{'top': 144.2210693359375, 'left': 371.6083984375, 'height': 157.35260009765625, 'width': 49.35592269897461}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,87,right side,,Abnormal Gait,normal,"{'top': 144.2210693359375, 'left': 373.3628845214844, 'height': 156.7998046875, 'width': 52.27425765991211}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,88,right side,,Abnormal Gait,normal,"{'top': 144.30462646484375, 'left': 373.76641845703125, 'height': 152.09515380859375, 'width': 52.27425765991211}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,89,right side,,Abnormal Gait,normal,"{'top': 144.30462646484375, 'left': 378.9865417480469, 'height': 151.2946014404297, 'width': 50.563720703125}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,90,right side,,Abnormal Gait,normal,"{'top': 143.8780975341797, 'left': 381.10546875, 'height': 151.2946014404297, 'width': 50.563720703125}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,91,right side,,Abnormal Gait,normal,"{'top': 143.22079467773438, 'left': 385.4412841796875, 'height': 151.16146850585938, 'width': 49.32101058959961}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,92,right side,,Abnormal Gait,normal,"{'top': 141.96324157714844, 'left': 388.64202880859375, 'height': 151.0071258544922, 'width': 48.945228576660156}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,93,right side,,Abnormal Gait,normal,"{'top': 141.51438903808594, 'left': 389.00091552734375, 'height': 151.0071258544922, 'width': 48.945228576660156}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,94,right side,,Abnormal Gait,normal,"{'top': 141.51438903808594, 'left': 389.00091552734375, 'height': 150.9032440185547, 'width': 49.32101058959961}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,95,right side,,Abnormal Gait,normal,"{'top': 141.51438903808594, 'left': 391.8387145996094, 'height': 149.60302734375, 'width': 49.32101058959961}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,96,right side,,Abnormal Gait,normal,"{'top': 141.89569091796875, 'left': 394.0932312011719, 'height': 147.41209411621094, 'width': 50.00703430175781}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,97,right side,,Abnormal Gait,normal,"{'top': 142.0733642578125, 'left': 396.4374694824219, 'height': 146.61026000976562, 'width': 51.037574768066406}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,98,right side,,Abnormal Gait,normal,"{'top': 143.9351348876953, 'left': 397.1253967285156, 'height': 145.68255615234375, 'width': 51.74105453491211}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,99,right side,,Abnormal Gait,normal,"{'top': 144.95480346679688, 'left': 398.4910583496094, 'height': 144.40155029296875, 'width': 51.74105453491211}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,100,right side,,Abnormal Gait,normal,"{'top': 144.95480346679688, 'left': 398.5203857421875, 'height': 143.68594360351562, 'width': 53.02415084838867}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,101,right side,,Abnormal Gait,normal,"{'top': 145.3114471435547, 'left': 399.3061218261719, 'height': 142.07569885253906, 'width': 53.02415084838867}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,102,right side,,Abnormal Gait,normal,"{'top': 145.34400939941406, 'left': 400.9947204589844, 'height': 140.745361328125, 'width': 53.02415084838867}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,103,right side,,Abnormal Gait,normal,"{'top': 145.34400939941406, 'left': 405.4151611328125, 'height': 140.745361328125, 'width': 49.78966522216797}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,104,right side,,Abnormal Gait,normal,"{'top': 144.91261291503906, 'left': 405.4151611328125, 'height': 142.07569885253906, 'width': 49.78966522216797}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,105,right side,,Abnormal Gait,normal,"{'top': 143.86212158203125, 'left': 405.4151611328125, 'height': 144.1180419921875, 'width': 49.78966522216797}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,106,right side,,Abnormal Gait,normal,"{'top': 143.56756591796875, 'left': 398.357666015625, 'height': 144.1180419921875, 'width': 58.61492919921875}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,107,right side,,Abnormal Gait,normal,"{'top': 143.52377319335938, 'left': 398.357666015625, 'height': 144.1180419921875, 'width': 58.61492919921875}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,108,right side,,Abnormal Gait,normal,"{'top': 143.25796508789062, 'left': 398.17205810546875, 'height': 142.8485870361328, 'width': 60.22600555419922}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,109,right side,,Abnormal Gait,normal,"{'top': 143.52377319335938, 'left': 398.17205810546875, 'height': 142.79611206054688, 'width': 58.61492919921875}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,110,right side,,Abnormal Gait,normal,"{'top': 143.52377319335938, 'left': 395.6258239746094, 'height': 140.84854125976562, 'width': 66.11190795898438}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,111,right side,,Abnormal Gait,normal,"{'top': 144.40420532226562, 'left': 395.7938537597656, 'height': 139.78878784179688, 'width': 66.11190795898438}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,112,right side,,Abnormal Gait,normal,"{'top': 144.97079467773438, 'left': 395.7938537597656, 'height': 139.05084228515625, 'width': 66.11190795898438}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,113,right side,,Abnormal Gait,normal,"{'top': 145.59620666503906, 'left': 408.8634948730469, 'height': 138.1779022216797, 'width': 53.54422378540039}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,114,right side,,Abnormal Gait,normal,"{'top': 145.64268493652344, 'left': 414.560791015625, 'height': 137.873779296875, 'width': 51.44596862792969}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,115,right side,,Abnormal Gait,normal,"{'top': 146.1969451904297, 'left': 414.560791015625, 'height': 134.41290283203125, 'width': 51.44596862792969}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,116,right side,,Abnormal Gait,normal,"{'top': 146.1969451904297, 'left': 421.866455078125, 'height': 132.9502410888672, 'width': 51.44596862792969}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
aug-MN4vnaNwIsA-w02,117,right side,,Abnormal Gait,normal,"{'top': 146.1969451904297, 'left': 421.866455078125, 'height': 131.3180694580078, 'width': 55.03306579589844}","{'height': 480, 'width': 640, 'mime_type': 'video/mp4'}",MN4vnaNwIsA,https://www.youtube.com/watch?v=MN4vnaNwIsA,MN4vnaNwIsA
