seq,frame_num,cam_view,gait_event,dataset,gait_pat,bbox,vid_info,id,url,youtube_video_id
aug-n-O8dHyYIF0-w03,181,right side,,Abnormal Gait,normal,"{'top': 151.6374969482422, 'left': 528.63671875, 'height': 364.0106201171875, 'width': 126.82759857177734}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",n-O8dHyYIF0,https://www.youtube.com/watch?v=n-O8dHyYIF0,n-O8dHyYIF0
aug-n-O8dHyYIF0-w03,182,right side,,Abnormal Gait,normal,"{'top': 151.8560028076172, 'left': 528.63671875, 'height': 370.372314453125, 'width': 126.9735107421875}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",n-O8dHyYIF0,https://www.youtube.com/watch?v=n-O8dHyYIF0,n-O8dHyYIF0
aug-n-O8dHyYIF0-w03,183,right side,,Abnormal Gait,normal,"{'top': 151.8560028076172, 'left': 531.0949096679688, 'height': 371.8040771484375, 'width': 129.94976806640625}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",n-O8dHyYIF0,https://www.youtube.com/watch?v=n-O8dHyYIF0,n-O8dHyYIF0
aug-n-O8dHyYIF0-w03,184,right side,,Abnormal Gait,normal,"{'top': 151.6374969482422, 'left': 531.8998413085938, 'height': 377.2328796386719, 'width': 126.9735107421875}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",n-O8dHyYIF0,https://www.youtube.com/watch?v=n-O8dHyYIF0,n-O8dHyYIF0
aug-n-O8dHyYIF0-w03,185,right side,,Abnormal Gait,normal,"{'top': 150.5924072265625, 'left': 532.1942749023438, 'height': 378.68902587890625, 'width': 128.47393798828125}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",n-O8dHyYIF0,https://www.youtube.com/watch?v=n-O8dHyYIF0,n-O8dHyYIF0
aug-n-O8dHyYIF0-w03,186,right side,,Abnormal Gait,normal,"{'top': 149.5142364501953, 'left': 536.1597900390625, 'height': 379.6518859863281, 'width': 129.4921875}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",n-O8dHyYIF0,https://www.youtube.com/watch?v=n-O8dHyYIF0,n-O8dHyYIF0
aug-n-O8dHyYIF0-w03,187,right side,,Abnormal Gait,normal,"{'top': 146.39566040039062, 'left': 538.4691772460938, 'height': 383.9278869628906, 'width': 128.79315185546875}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",n-O8dHyYIF0,https://www.youtube.com/watch?v=n-O8dHyYIF0,n-O8dHyYIF0
aug-n-O8dHyYIF0-w03,188,right side,,Abnormal Gait,normal,"{'top': 141.21353149414062, 'left': 543.03271484375, 'height': 392.247802734375, 'width': 128.79315185546875}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",n-O8dHyYIF0,https://www.youtube.com/watch?v=n-O8dHyYIF0,n-O8dHyYIF0
aug-n-O8dHyYIF0-w03,189,right side,,Abnormal Gait,normal,"{'top': 138.36248779296875, 'left': 545.0259399414062, 'height': 392.6318359375, 'width': 128.79315185546875}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",n-O8dHyYIF0,https://www.youtube.com/watch?v=n-O8dHyYIF0,n-O8dHyYIF0
aug-n-O8dHyYIF0-w03,190,right side,,Abnormal Gait,normal,"{'top': 135.79397583007812, 'left': 547.99951171875, 'height': 400.4736633300781, 'width': 128.79315185546875}","{'height': 720, 'width': 1280, 'mime_type': 'video/mp4'}",n-O8dHyYIF0,https://www.youtube.com/watch?v=n-O8dHyYIF0,n-O8dHyYIF0
